item_id,title,price,price_text,first_price,location,source,score,reasons,posted_at,posted_text,opdb_id,opdb_name,opdb_manufacturer,opdb_year,opdb_type,url,pinside_url,image_url,search_name,first_seen,last_seen
2207877186664586,Guns n roses limited edition pinball machine,8400,"$8,400",8400,"Eudora, KS",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GqZZ1-M1r5Y,Guns N' Roses,Jersey Jack Pinball,2020,ss,https://www.facebook.com/marketplace/item/2207877186664586/,https://pinside.com/pinball/machine?query=Guns+n+roses+limited+edition+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/766072262_1061680886238888_581299234892592281_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=uRUxKOwhJTcQ7kNvwG12dXa&_nc_oc=Adqyu1f7rDIWmk-AL9IjJS2AHA9wNKtB3x_-T_G-RSAjD3AjmYsLMuj-c6YOMnoi8gM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5_xJ52LfoMkTXek4ZY3Hug&_nc_ss=7b2a8&oh=00_AQKfnymCX7nIaym8g_Q4Czdf_h1wxIQ776BCGuS8VeQAwQ&oe=6ABC9F97,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
971918891834789,Labyrinth Pinball machine,10000,"$10,000",10000,"Princeton, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,,,,,,https://www.facebook.com/marketplace/item/971918891834789/,https://pinside.com/pinball/machine?query=Labyrinth+Pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/820024510_1255732490399882_3433849256775630532_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=uVL8XDCthFIQ7kNvwFPGEwE&_nc_oc=AdrTzJEXQjze3m1jpwAAPMddFeRj9HRrERzJik-PAo72E0HD-ny0QdXq3g2saEZux_o&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tFM8tFERw_M3bhjpL9xa6A&_nc_ss=7b2a8&oh=00_AQI4dE4hJgSU1Ahtela-t5vuRU30JLoSSbqdD8-Nhal25Q&oe=6ABCA701,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1588730379491482,New in Box MEDIEVAL MADNESS (MERLIN EDITION) Pinball Machine w topper,13550,"$13,550",13550,"Magnolia, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G5pe4-MePZv,Medieval Madness,Williams,1997,ss,https://www.facebook.com/marketplace/item/1588730379491482/,https://pinside.com/pinball/machine?query=New+in+Box+MEDIEVAL+MADNESS+%28MERLIN+EDITION%29+Pinball+Machine+w+topper,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/752198492_1694916775774578_1880736631446575043_n.jpg?stp=c111.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=agOd7tnd7fIQ7kNvwFQHAv1&_nc_oc=AdqWA5G5RtJY1JR1C_B2XRei3N59_3pXCBbEZF44npEvBP1aFelVLAdh05JR--eUNS4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=N5jdd4_7l_sol9YHX2XmCg&_nc_ss=7b2a8&oh=00_AQJutdM0u-D2FgiwPdokYGME68Cm-2XEg3R143kQToQ_uQ&oe=6ABA3ECB,Dallas pinball,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
1046577185006451,Pinball,2600,"$2,600",2600,"Hutchinson, KS",facebook,4,+1 mentions pinball; +3 price >= $800,,,,,,,,https://www.facebook.com/marketplace/item/1046577185006451/,https://pinside.com/pinball/machine?query=Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/767130987_2166978317551285_8207131702351142248_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=t9m2XHlJlbYQ7kNvwHtUs1R&_nc_oc=Adoki2l1kUa5ix4RSTa1bdZPY36hRt3v6bRCx_u-E-TdwAnnsHF40OC0NgzO0blrX4w&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=y5c-9K-oJ4ZAx3UHyIQ09g&_nc_ss=7b2a8&oh=00_AQLAwqKto2smQ5duS-BxVHBow-mZs98FK1q4Siz4QDNHzQ&oe=6ABCA87B,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1035196485895580,Secret Service Data East pinball machine! Great shape,2950,"$2,950",2950,"Lone Jack, MO",facebook,4,+3 brand:data east; +3 phrase:pinball machine; -5 service:service; +3 price >= $800,,,G4qqv-MDW0P,Secret Service,Data East,1988,ss,https://www.facebook.com/marketplace/item/1035196485895580/,https://pinside.com/pinball/machine?query=Secret+Service+Data+East+pinball+machine%21+Great+shape,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/763050926_2056955438279839_6786231070414024441_n.jpg?stp=c0.308.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=1_BSAl-64RUQ7kNvwHpE2fA&_nc_oc=Adpy4xHOFaCvYZzNtWZ0K57fknj06fRirFdbJ0dzCT7Uh9DRT-cemaZBJOPwUEjaJH0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQLWAQXBxuUCLbQbdv9g8g7eG9lzRyZJw8sVO0MUHDNGnA&oe=6ABC8F0C,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1041069875357477,Amazing Spider-Man pinball,3200,"$3,200",3200,"Olathe, KS",facebook,4,+1 mentions pinball; +3 price >= $800,,,GrXlr-MOEE2,The Amazing Spider-Man,Gottlieb,1980,ss,https://www.facebook.com/marketplace/item/1041069875357477/,https://pinside.com/pinball/machine?query=Amazing+Spider-Man+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/755952316_1805658077512367_4472678319277070805_n.jpg?stp=c0.86.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=jI8RW7Bn0DEQ7kNvwGEf7zl&_nc_oc=Adr-gJccnh1VVpG7-v1O6H1e1XhkTXlvEKg1ALfzVlVO2AoCQVXZ2Yi_nEKvMnQHP60&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5VNQfL0psju0A0dbvk5LIg&_nc_ss=7b2a8&oh=00_AQKfT7rkh8iKfUb9bhMFFPEQupFmi2155IJOWPFO-k9TdA&oe=6ABC893D,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
998673722902088,Gilligan Island Pinball,3600,"$3,600",3600,"Alvin, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,GRBxQ-MnKX7,Gilligan's Island,Bally,1991,ss,https://www.facebook.com/marketplace/item/998673722902088/,https://pinside.com/pinball/machine?query=Gilligan+Island+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/716798988_973326351977962_658786974024814363_n.jpg?stp=c89.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=RtLoGEH31yAQ7kNvwGjC8On&_nc_oc=AdryIEi5mAXp48vRoF2zhMO3Q-HO0jAdT6e4ExbkXcZ0fTrm6BeEXHoQjegXHmLN20Q&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Mq80usDcRmmvhLRMgE-Myg&_nc_ss=7b2a8&oh=00_AQJAPSLyThbJLQyNhT4I5KWPYU9D7EJr0mtJunH56aS5-w&oe=6ABA5377,Dallas pinball,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
1376272127732232,007 pinball,4000,"$4,000",4000,"Kingwood, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,,,,,,https://www.facebook.com/marketplace/item/1376272127732232/,https://pinside.com/pinball/machine?query=007+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/747334041_1738541333945837_2714776352112260936_n.jpg?stp=c0.85.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=zrMXjGL2C1EQ7kNvwGWTd1q&_nc_oc=AdoyFgcrkY8YJzwk0GygiJQmQR-8WmvFNl5wHzX1Idr80k4MDUQs0wtVYi4BgPB7EGM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=aEAjkFrpINRvw39oZ5rCYA&_nc_ss=7b2a8&oh=00_AQIpbLYU6c7rf6SUQKEStu6fPIUtzMEtLlh_C-RbPut0yg&oe=6ABA462C,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
1624173992464538,Grand Lizard Pinball Arcade,4100,"$4,100",4100,"Tulsa, OK",facebook,4,+1 mentions pinball; +3 price >= $800,,,G4XPZ-M7Zob,Grand Lizard,Williams,1986,ss,https://www.facebook.com/marketplace/item/1624173992464538/,https://pinside.com/pinball/machine?query=Grand+Lizard+Pinball+Arcade,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/742942202_1505932510687441_8827342335452416039_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=BZPDLyqQ13wQ7kNvwGtxgDt&_nc_oc=AdpvUmMvmaMHaDFoVkzisno_2Tvif54BWHqcnSfPU48JcrVYILfYxOidcbMQ8EGqqvE&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=V3Ec5MfPgVXYuyb0uF87vQ&_nc_ss=7b2a8&oh=00_AQKQbWmnZIZk5pLv8FDLpA1318H5TE0VDVpwjW0YuFSKyg&oe=6ABC96EB,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
2154314345428204,2020 Guns N’ Roses Pinball by JJP SE,4850,"$4,850",4850,"Wichita Falls, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,GqZZ1-M1r5Y,Guns N' Roses,Jersey Jack Pinball,2020,ss,https://www.facebook.com/marketplace/item/2154314345428204/,https://pinside.com/pinball/machine?query=2020+Guns+N%E2%80%99+Roses+Pinball+by+JJP+SE,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/782492695_924575940109761_6236840400983037925_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=CTIiIT63CqEQ7kNvwED0yid&_nc_oc=Ado928mqCT5JlKe5gDlLigJCU0fm8im2CzmrMDZGUAtXWvrxrPAMYXcSqJ9yUq0F2K8&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=NReeF4FPiaP51IuvrYixKg&_nc_ss=7b2a8&oh=00_AQKa1c34p41Pd_J6seIBSH1jR58FWUHJlBJH7Gb99JFajA&oe=6ABCA0EF,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1118620907399234,FS: REDUCED Rick & Morty Pinball Bloodsucker Edition,7650,"$7,650",8200,"Olathe, KS",facebook,4,+1 mentions pinball; +3 price >= $800,,,GQKb2-MYek0-ARKeX,Rick and Morty (Blood Sucker Edition),Spooky Pinball,2020,ss,https://www.facebook.com/marketplace/item/1118620907399234/,https://pinside.com/pinball/machine?query=FS%3A+REDUCED+Rick+%26+Morty+Pinball+Bloodsucker+Edition,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/790059814_1075884994815656_3119148300208516909_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=DbMpz1QHXGgQ7kNvwGilX-C&_nc_oc=AdoQJuVyJcLeKJhfw4q9xnKqNJR32iPz9dx1D26BlTz1LF3EVxRrrMncbR0WKZOfXHg&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=z6Q3M13KIyuEZkRD-Sla7g&_nc_ss=7b2a8&oh=00_AQJT0oKH_Tb_iUdClINLjLeLxjorSuA-Ryuawdg1JMqFrg&oe=6ABC8F10,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1323319533270510,Scared Stiff Pinball,8400,"$8,400",8400,"Leander, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,G4xbP-Mp45Y,Scared Stiff,Bally,1996,ss,https://www.facebook.com/marketplace/item/1323319533270510/,https://pinside.com/pinball/machine?query=Scared+Stiff+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/710799720_970309822545298_6708179248726549249_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=yQ-6YOoOOnMQ7kNvwHZ60vx&_nc_oc=AdrkkJRF2mB6qo5XapOGEtrNGdm1NT3rXKWPfHRjy45UTM9qxOSTBGuWhKaqdv_1qkw&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=jKzFXNaac4HPlp4Q8vnqWw&_nc_ss=7b2a8&oh=00_AQJvDO-1snNB1chia3dV9Tg3HKlEV95ev9BLhHGgunVjTg&oe=6ABCA65A,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1992355034799947,Godzilla Premium Pinball,8800,"$8,800",8800,"Benton, AR",facebook,4,+1 mentions pinball; +3 price >= $800,,,GweeP-Ml9pZ-ARZoY,Godzilla (Premium),Stern,2021,ss,https://www.facebook.com/marketplace/item/1992355034799947/,https://pinside.com/pinball/machine?query=Godzilla+Premium+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/789845433_1687373102359943_6638869094703754349_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=JBURrGfEjzsQ7kNvwH1iW4A&_nc_oc=Adr6T3HG1q-a3z3Wbj5qhhBEFjzRCZ6NyeZ_jfA3RyJzwKZy5hAaJz9c5Uk3-3v7ZZk&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=QMMDboslp2Nh-4bAMFikCg&_nc_ss=7b2a8&oh=00_AQJcXvzPgzmw2ffxAzJ3y_KJLDGV-KfhAoF5XHxdzRRqnQ&oe=6ABCA2DC,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1610729610745741,Medieval Madness Pinball Remake with Mods,9195,"$9,195",9500,"Georgetown, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,G5pe4-MyNkp,Medieval Madness (Remake),Chicago Gaming,2016,ss,https://www.facebook.com/marketplace/item/1610729610745741/,https://pinside.com/pinball/machine?query=Medieval+Madness+Pinball+Remake+with+Mods,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/809767099_4388789881432961_5452729577958555164_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=yOsycmvduucQ7kNvwGtE_HK&_nc_oc=AdoXnHmOS6PEl3F2F3GPtGK4z2w93XnxyCxgRh2JL4OPdDQrIIohLvNhmH3s3xIP8AU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=twXjWsp50UR2cjAR_i8CAA&_nc_ss=7b2a8&oh=00_AQKqISMo3mU4oZyAqeIRMq2B0eH9-2ayV0aTqA7MHctiPg&oe=6ABCB380,Fort Worth pinball,2026-09-14T15:42:59+00:00,2026-09-25T19:34:40+00:00
1301592351846414,Aerosmith Pinball (Premium),9400,"$9,400",9400,"Leander, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,Gr16e-Mq1k3,Aerosmith (Premium),Stern,2017,ss,https://www.facebook.com/marketplace/item/1301592351846414/,https://pinside.com/pinball/machine?query=Aerosmith+Pinball+%28Premium%29,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/664683694_1704708074229950_7761824676230515127_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=5UYS4D9RAOMQ7kNvwHMuji8&_nc_oc=AdrlQdms1aTqDL3RiCQQIDOMnVGFDcp4nbayNDYOFAHeDohOYxScE4-TcUMwKeS6p50&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=ejCX7GycjV5ZnruSe9Gb7g&_nc_ss=7b2a8&oh=00_AQIDUoG4zxQZqDsHPSluUcYYrtpGWrzHXNxUUsjMIMtkQA&oe=6ABCA090,Dallas pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1380283987604220,Game of Thrones LE Pinball,9750,"$9,750",9750,"Arnold, MO",facebook,4,+1 mentions pinball; +3 price >= $800,,,G41d5-M9REd,Game of Thrones (LE),Stern,2015,ss,https://www.facebook.com/marketplace/item/1380283987604220/,https://pinside.com/pinball/machine?query=Game+of+Thrones+LE+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/795704691_2190848638513625_6960011139942576238_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=HB4XLEvfW54Q7kNvwEY98qp&_nc_oc=Adq7XWSS562U8axYS211Si7GqItjTnhRRKtvD1GLOrkygsZzlPvQsdBduLTULDDK8vY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=m7okY7p4qFNBDG4Llg90QA&_nc_ss=7b2a8&oh=00_AQJ-X9k_coeiomFcQDdC81SdASTo2dKAdDVUPYQwpPO6vQ&oe=6ABA2B6A,Kansas City MO pinball,2026-09-21T22:32:45+00:00,2026-09-23T21:31:03+00:00
1372346725074348,Indiana Jones the pinball adventure,12500,"$12,500",12500,"Fort Worth, TX",facebook,4,+1 mentions pinball; +3 price >= $800,,,G4xZy-MLno6,Indiana Jones: The Pinball Adventure,Williams,1993,ss,https://www.facebook.com/marketplace/item/1372346725074348/,https://pinside.com/pinball/machine?query=Indiana+Jones+the+pinball+adventure,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/761414192_1720835875669886_363989591965214457_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=iFtZJx0IliUQ7kNvwH-eCiE&_nc_oc=AdpT53nMLiZf9NLDWp-O0xl1SzQH0lE35KmOTvQQq3z8TmwLtJA-Xb2Mo-0KtKssmAA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQKXey7FmJhP77rqG1cqybu40A_ZeRgspr9yNA6DtRnyGg&oe=6ABCB1B4,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
2426283524566172,Beetlejuice Pinball,14600,"$14,600",15100,"Lee's Summit, MO",facebook,4,+1 mentions pinball; +3 price >= $800,,,GqZVo-Mb5xK,Beetlejuice,Spooky Pinball,2025,ss,https://www.facebook.com/marketplace/item/2426283524566172/,https://pinside.com/pinball/machine?query=Beetlejuice+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/788208297_1355115276702791_8267521566349864618_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=7ZUTELq5kt0Q7kNvwH2d4rx&_nc_oc=AdpRsYa3AdEZgKtHiA8CmwlqtUdvouXtSIOPC5ZnjbgLzIAY4t1wW3XptAAJO9XJMys&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tFM8tFERw_M3bhjpL9xa6A&_nc_ss=7b2a8&oh=00_AQLjikcWy2bfrqmCULP9GAH7wbTrvfEgKDiIyU-t8_yQAQ&oe=6ABCB1E1,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1584706370050168,American Girl Doll Julie’s pinball machine,170,$170,200,"Frisco, TX",facebook,3,+3 phrase:pinball machine,,,,,,,,https://www.facebook.com/marketplace/item/1584706370050168/,https://pinside.com/pinball/machine?query=American+Girl+Doll+Julie%E2%80%99s+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/786268046_1089923930099790_8562212967504394458_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=wznELVwiM7AQ7kNvwGS3_Kv&_nc_oc=AdoTYIE5YXe_GKhV-iZegFT0KJI08tACbJPdHY_kzBp8feTDiv8X1c87Fxwaq0XQdFk&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Mq80usDcRmmvhLRMgE-Myg&_nc_ss=7b2a8&oh=00_AQJb77FVIbLXZTnU5km2S4eqmegWxXhxaOrnatUY94sR1w&oe=6ABA6372,Dallas pinball,2026-09-04T22:37:56+00:00,2026-09-24T01:47:19+00:00
1658686689590513,Pin ball machine,250,$250,250,"Pinehurst, TX",facebook,3,+3 phrase:pin ball machine,,,,,,,,https://www.facebook.com/marketplace/item/1658686689590513/,https://pinside.com/pinball/machine?query=Pin+ball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/772668904_1048228214589012_6176442418335052344_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=iusveI9uX3wQ7kNvwEMma07&_nc_oc=AdqfzM9cOsx4_BykzfRGmgT1gZd6B4MzkYXEhdtCBGFmu7A7trSnMrntxx6G2GwdlaE&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQIaX7OHLpmE6UCIHRvZXmaKV2a6NUnkiwiXyNL24pQBLw&oe=6ABC8ED5,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
2519410638562177,Pinball machine,275,$275,275,"Pine Bluff, AR",facebook,3,+3 phrase:pinball machine,,,,,,,,https://www.facebook.com/marketplace/item/2519410638562177/,https://pinside.com/pinball/machine?query=Pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/778313307_1066016999137286_7337841217026110614_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=xdR5ELCaSUIQ7kNvwGPUqGh&_nc_oc=Adq-lJ4f3r1FG-DI8BZnCkoIeYfjVROkevHTtMdg93v1-wM2rpfFzm6Nk4s1xQ2Hg18&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=JtScGduYhWK9es3jSS8PHQ&_nc_ss=7b2a8&oh=00_AQJhDH5n2DF_KTUJ81lbnBCnq6kv9zalyrj-EOw6PQj4Aw&oe=6ABCAD0B,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1278438721111387,Pin ball machine,300,$300,300,"Macomb, OK",facebook,3,+3 phrase:pin ball machine,,,,,,,,https://www.facebook.com/marketplace/item/1278438721111387/,https://pinside.com/pinball/machine?query=Pin+ball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/686501747_1076081222259729_9103972813552165230_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=RIAfh8rMaI4Q7kNvwHcoF1L&_nc_oc=Adq6YyzAqdJ7HNryJebrAyZ6tzlftc4-s3ftPvzUZhwx5As7GEIGheR9v9acFPO6P50&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XIPxqP8wjWvpN-pp_LKIEw&_nc_ss=7b2a8&oh=00_AQLHazWYPZWku2ZY8aSDv48K2BuLTfRUdko5HvScSzZTMw&oe=6ABCAA14,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1000850872956244,50's Pinball Machine,300,$300,300,"Rush Springs, OK",facebook,3,+3 phrase:pinball machine,,,,,,,,https://www.facebook.com/marketplace/item/1000850872956244/,https://pinside.com/pinball/machine?query=50%27s+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/770135827_1064228483020715_6694547585255938849_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=O-ca446s9LsQ7kNvwH4n6f0&_nc_oc=AdpMsVn9MNmUyh_t7nXZUBkdoOcCDcQnKb9UHO1YyRP4JdVUxZWYKZcQjhGULWenYAo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=E9hw5Gy2OtKgpt6-GsunBg&_nc_ss=7b2a8&oh=00_AQL9sXgv15y1QgmBqNvj_lCxO_NdF2auWO_JUhRb39CJPg&oe=6ABA5471,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-24T01:47:19+00:00
1745084420027451,Pinball Machine for bouncy/gum balls,300,$300,300,"Kansas City, MO",facebook,3,+3 phrase:pinball machine,,,,,,,,https://www.facebook.com/marketplace/item/1745084420027451/,https://pinside.com/pinball/machine?query=Pinball+Machine+for+bouncy%2Fgum+balls,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/760511308_938205445985327_2875258191688634835_n.jpg?stp=c210.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=GYp09ktO-vYQ7kNvwGzTYVm&_nc_oc=AdpUe32jdhVxrNsgPf2cRtdErMRPlL4XKcuO-UnqWWSv4l9lNe0BD8bjqPhzA6TfN9c&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=lrUudPswy1NqOOLl3tpqiQ&_nc_ss=7b2a8&oh=00_AQLCdIvWdmQmdCfT9lBvGOVsQZQuMpZaPvHi2wPS-sHZ6g&oe=6ABA3C8F,Tulsa pinball machine,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
1279318088588195,Old United Mfg Pinball Machine,350,$350,350,"Mico, TX",facebook,3,+3 phrase:pinball machine,,,,,,,,https://www.facebook.com/marketplace/item/1279318088588195/,https://pinside.com/pinball/machine?query=Old+United+Mfg+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/759632458_2741420129577496_4111177583894827447_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=tw7GZejf7FsQ7kNvwE7fjnU&_nc_oc=Adom8wSMXrtyTPK5E7a4mvXGMjUAso30Kjc51UuxT3jwZLwLPeA7ktcRA955wEZLK3s&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=gEAQeBAeABw6a8-_HrC0pw&_nc_ss=7b2a8&oh=00_AQKQ4oWhoxvirNJ_y8OvmgUD_yHDCUv1ibe85h_TK07e9w&oe=6ABCB7BE,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
